niter,test_name,train_losses,test_losses,train_metrics,test_metrics
1,rnn_gru/,0.007936489359602856,0.01773414312827723,0.2680760689962733,0.1331512788884984
2,rnn_gru/,0.007923593570690392,0.017696117320612634,0.26783964905577906,0.13297552929819817
3,rnn_gru/,0.005298696452419962,0.01774533317689656,0.2613098930769182,0.1329464066610824
4,rnn_gru/,0.005621539246483727,0.01769136358384023,0.2613433455776659,0.13284616836949215
5,rnn_gru/,0.0056653116413619125,0.017685399806275818,0.2614181905074763,0.13283851405065564
6,rnn_gru/,0.005680628499890805,0.01768323323772797,0.2614507574098656,0.13283938346993768
7,rnn_gru/,0.005698556919060013,0.017680216225153162,0.26148170001304344,0.13283944936635314
8,rnn_gru/,0.0057128434917143095,0.01767992500114082,0.26147538233686385,0.13284195220309972
9,rnn_gru/,0.005757602280509744,0.017681617085604267,0.2613949315907794,0.13283695419064107
10,rnn_gru/,0.005768123516316357,0.017679440397711747,0.26126193046426294,0.1328248445840445
11,rnn_gru/,0.006064305454095272,0.017684788031766242,0.2599146441394395,0.13272170601302496
12,rnn_gru/,0.0063638990202075805,0.017704740777861765,0.25888202138985317,0.1326541337613016
13,rnn_gru/,0.007219323322040925,0.017770517949614074,0.25552700089254743,0.1325065216452576
14,rnn_gru/,0.0074759143574769015,0.017789218506370462,0.2546711417313126,0.13247822099328546
15,rnn_gru/,0.008992743083525656,0.017915036899544216,0.2509565419213585,0.1323803804504923
16,rnn_gru/,0.009724287437933778,0.01783624384883307,0.25102492147944855,0.13228997478521798
17,rnn_gru/,0.009918655400147951,0.017846736136377155,0.2502878666418535,0.13233146838404086
18,rnn_gru/,0.01007183153613757,0.017884524992365283,0.24871645938978085,0.1323371546796
19,rnn_gru/,0.010263786627642307,0.01796088888785858,0.24688593602629336,0.13227813331664584
20,rnn_gru/,0.010212371091308363,0.01786341419623949,0.2467101541176292,0.13221101440532626
21,rnn_gru/,0.010176545095485861,0.017733673159735647,0.24124974697327836,0.1319550984550246
22,rnn_gru/,0.009813995339297343,0.017684254590398102,0.23612239020698686,0.13153401766379708
23,rnn_gru/,0.009393545746203576,0.017550914338684935,0.23362833077219408,0.13138226298864192
24,rnn_gru/,0.009108603816622471,0.017457034594197646,0.23223211280913608,0.13129057691342
25,rnn_gru/,0.00629576016941245,0.01829393945642939,0.22171451275613835,0.13359364461496528
26,rnn_gru/,0.006104282718055577,0.018257232867836405,0.22044342238130063,0.13364084125325615
27,rnn_gru/,0.004449123620744287,0.018546250341972784,0.19292277575382943,0.1316440795179905
28,rnn_gru/,0.0033245249481516945,0.019570783355940886,0.18055801888457737,0.13491442519125446
29,rnn_gru/,0.0023050330461364303,0.007935851772436752,0.17397546537900013,0.08575974706662727
30,rnn_gru/,0.0021984451137688986,0.006420453603318219,0.16519066685406775,0.07798023869282154
31,rnn_gru/,0.0022938988982502597,0.014557657235628333,0.15455445924864475,0.1200122285915237
32,rnn_gru/,0.0023144049113442266,0.025196836839954242,0.15302557580261397,0.15839881176466739
33,rnn_gru/,0.0022196485614375777,0.01778850469501154,0.15420599731804518,0.1329784776462091
34,rnn_gru/,0.001745863902148579,0.02469272689140706,0.153257840538135,0.1569950013301744
35,rnn_gru/,0.0013393965175974496,0.029608610041085316,0.14998614878015826,0.17188191640964207
