time,true_waveform_real,pred_waveform_real,pred_waveform_imag,error_real
4613.735455290455,-0.09281722490541572,-0.1278290153429752,0.0024241745076090423,0.035011790437559476
4618.636212708592,-0.08711415079225338,-0.11891361127838516,0.027863652015034806,0.03179946048613179
4623.536970126729,-0.08097368964030481,-0.10999820721379536,0.05330312952246055,0.029024517573490546
4628.437727544865,-0.07439907128338441,-0.0956917920362363,0.07621491949199062,0.021292720752851893
4633.338484963002,-0.06744287341958048,-0.07666104150839395,0.09546291640829428,0.00921816808881347
4638.239242381139,-0.06012999657639363,-0.05381734358369531,0.11008499128577157,-0.006312652992698321
4643.139999799276,-0.05250005954553437,-0.0282608495862389,0.11933639239343778,-0.02423920995929547
4648.040757217413,-0.04459687821175572,-0.0012375833800989495,0.12273199900839443,-0.043359294831656764
4652.941514635549,-0.036450254160056116,0.02592499098956565,0.12007569232512322,-0.06237524514962177
4657.8422720536855,-0.028113960597536448,0.05188260986467023,0.11145998125373621,-0.07999657046220668
4662.743029471822,-0.019621507622820878,0.07533833407666762,0.09728599216501717,-0.0949598416994885
4667.643786889959,-0.01102266358479952,0.09511346850529456,0.07822587622172206,-0.10613613209009408
4672.544544308096,-0.002358900947948671,0.11019586748317517,0.055206231394947985,-0.11255476843112384
4677.445301726232,0.006323581240625838,0.11981114908095855,0.029357455483481527,-0.11348756784033272
4682.346059144369,0.014981054112170357,0.12344221798312906,0.0019599053607718456,-0.1084611638709587
4687.246816562506,0.0235656462286594,0.12087699412308102,-0.025616429922021854,-0.09731134789442161
4692.147573980643,0.03203783525949044,0.11220855521016583,-0.051980782202058505,-0.0801707199506754
4697.04833139878,0.040345997935120614,0.09784377818752457,-0.07579640632896475,-0.05749778025240396
4701.949088816916,0.04845248290012125,0.07847854141516192,-0.09583858052154252,-0.030026058515040664
4706.849846235053,0.05631488180052485,0.05507126732261294,-0.11107241904390275,0.0012436144779119085
4711.7506036531895,0.06388443025941085,0.028786847189083215,-0.12069349654771354,0.035097583070327634
4716.651361071326,0.07113460530614349,0.0009570468612082004,-0.12417992941751638,0.07017755844493528
4721.552118489463,0.0780093256086557,-0.02700248748490212,-0.12132027011216394,0.10501181309355782
4726.452875907599,0.08448703694883009,-0.05366134232377079,-0.11222401597198266,0.13814837927260087
4731.353633325736,0.09053151931290122,-0.07763858020086335,-0.09732730864495724,0.16817009951376458
4736.254390743873,0.0960963108706516,-0.09768029933475803,-0.07736533690570599,0.19377661020540962
4741.15514816201,0.10117491619098656,-0.11273112429862409,-0.05334090834962261,0.21390604048961065
4746.055905580147,0.105713694124591,-0.12198204334934372,-0.026477477059777297,0.22769573747393473
4750.956662998283,0.10971061077628771,-0.12491769182857129,0.0018427493113702547,0.234628302604859
4755.85742041642,0.11313296115709447,-0.12134986677884074,0.030156987171991348,0.23448282793593522
4760.758177834557,0.11595806427383099,-0.11142920590172696,0.0569778234263267,0.22738727017555793
4765.6589352526935,0.11819141630795618,-0.09563538040913977,0.08089792120308303,0.21382679671709595
4770.55969267083,0.11978235401169877,-0.07476847848491674,0.10064125566710479,0.19455083249661553
4775.460450088966,0.12075840517010404,-0.0498939642642541,0.11514202513998566,0.17065236943435813
4780.361207507103,0.12109607159557405,-0.022307027604774946,0.12360421608108461,0.143403099200349
4785.26196492524,0.12078798614967842,0.006548580261089451,0.12554518613511845,0.11423940588858897
4790.162722343377,0.11985794990551997,0.03515316493988565,0.12082179432378919,0.08470478496563433
4795.063479761514,0.11827617900290266,0.061973505844910286,0.10964305604335416,0.056302673157992374
4799.96423717965,0.11607771579584904,0.08556519858024549,0.09257643711710972,0.030512517215603552
4804.864994597787,0.11326590144624805,0.10465399815500885,0.07049107798109601,0.008611903291239204
4809.765752015924,0.10984033032741447,0.11818029178053288,0.044546247073883063,-0.00833996145311841
4814.666509434061,0.10584458699239593,0.12538300284842183,0.016120378631684716,-0.019538415856025892
4819.5672668521975,0.1012737739893273,0.12583587861498777,-0.013273212597314673,-0.02456210462566047
4824.468024270333,0.09616267607643658,0.11947041411080121,-0.04204071315955755,-0.02330773803436463
4829.36878168847,0.09054740335843567,0.10659616965422826,-0.0686168970876645,-0.01604876629579259
4834.269539106607,0.08443214877408418,0.08786517282401363,-0.09154654658868533,-0.0034330240499294423
4839.170296524744,0.07786904520417923,0.06427727200953864,-0.10954293028759493,0.013591773194640583
4844.071053942881,0.07089167056780858,0.03708972141241783,-0.12159774668562483,0.033801949155390754
4848.971811361017,0.06351969831633206,0.007767086704353389,-0.12701128074833565,0.05575261161197867
4853.872568779154,0.055809391110819125,-0.022071240394184125,-0.1254415401483277,0.07788063150500325
4858.773326197291,0.04779648049637436,-0.050792906612066945,-0.11693415864963666,0.09858938710844131
4863.674083615428,0.03951640929120683,-0.07679284237509722,-0.10191698816687263,0.11630925166630404
4868.574841033565,0.03102275481608016,-0.09861265451677882,-0.08118202629371003,0.129635409332859
4873.4755984517005,0.022354244078307328,-0.11500432809334019,-0.05585729197602972,0.1373585721716475
4878.376355869837,0.013558481561333161,-0.1250208570811919,-0.02732516630392591,0.13857933864252506
4883.277113287974,0.004683855661600598,-0.1280652056414978,0.002838697817890247,0.13274906130309838
4888.177870706111,-0.004224388844696116,-0.12391586952176066,0.03293903884021316,0.11969148067706455
4893.078628124248,-0.0131171225164077,-0.11276352416436182,0.06128762061719095,0.09964640164795412
4897.979385542384,-0.02194891652224401,-0.09519692401942399,0.08626237647579929,0.07324800749717998
4902.880142960521,-0.030667406242513615,-0.07217301511622548,0.10642951369078917,0.041505608873711866
