epochs,test_name,train_losses,test_losses,train_metric,test_metric
82,architecture_lstm_1/,0.0001353869248072736,0.00014229581796695013,0.17448216887716964,0.18293698922703572
83,architecture_lstm_1/,0.00013545882097974507,0.00014231059409748265,0.17448393170764623,0.18292657606261087
84,architecture_lstm_1/,0.00013551750162618008,0.00014233205531727854,0.174484619207111,0.1829222602179777
85,architecture_lstm_1/,0.00013551839472770357,0.00014233210113617399,0.17448456346663604,0.1829214712162991
86,architecture_lstm_1/,0.00013567343573158842,0.0001424755893521686,0.17449006763585392,0.18300455099471452
87,architecture_lstm_1/,0.00013571590060654017,0.0001425581597813375,0.17449534100842892,0.18308176776014973
88,architecture_lstm_1/,0.00013571592348821457,0.00014255835794168396,0.17449535457335036,0.1830819584623151
89,architecture_lstm_1/,0.0001357159225173145,0.00014255835773284003,0.17449535456116647,0.1830819584332792
90,architecture_lstm_1/,0.0001357204208354191,0.0001425884125765405,0.17449777073372483,0.18311709533323775
91,architecture_lstm_1/,0.00013571832034214827,0.00014258487397694278,0.17449746858171483,0.183114914646882
92,architecture_lstm_1/,0.0001357169604228891,0.00014258327261169212,0.17449738292236455,0.18311386753502323
93,architecture_lstm_1/,0.00013571685455299916,0.00014258295624690738,0.17449737911391225,0.1831135482276045
94,architecture_lstm_1/,0.0001357168464747065,0.00014258295236603538,0.17449737901320603,0.1831135524406593
95,architecture_lstm_1/,0.00013571440028069034,0.00014257933625054135,0.1744972456663804,0.1831102904220237
96,architecture_lstm_1/,0.00013571439887159642,0.00014257933513367203,0.17449724504091935,0.18311029044458477
97,architecture_lstm_1/,0.00013571437459085068,0.00014257931611880165,0.17449724673135064,0.18311030001242015
98,architecture_lstm_1/,0.00013571437180544675,0.00014257931216627654,0.1744972467879397,0.18311029820563934
99,architecture_lstm_1/,0.00013571437180544675,0.00014257931216627654,0.1744972467879397,0.18311029820563934
100,architecture_lstm_1/,0.00013571437180544675,0.00014257931216627654,0.1744972467879397,0.18311029820563934
101,architecture_lstm_1/,0.0005275005548728253,0.0004863941430665077,0.1753009665854671,0.1797198324780563
102,architecture_lstm_1/,0.0002555914445521599,0.00025925912924616885,0.17455944005118046,0.18025265759915562
103,architecture_lstm_1/,0.0002021080241853079,0.000194387806783491,0.18601032317639035,0.17372599802770636
104,architecture_lstm_1/,0.0001459211034784548,0.00015085927913929505,0.18726788632784203,0.19546485874780706
105,architecture_lstm_1/,0.00013975955662190684,0.00015068693638154592,0.18118951655640753,0.19615251162443606
106,architecture_lstm_1/,0.0001387185837683107,0.00015013045767876273,0.17894601426618326,0.194485796560834
107,architecture_lstm_1/,0.0001397581831311626,0.00014880106230362263,0.17922684767846755,0.19166756832281376
108,architecture_lstm_1/,0.00014195970538412027,0.00014657595515722027,0.18205150169107687,0.18768938199880744
109,architecture_lstm_1/,0.00014182513323881515,0.00014680417215093524,0.18174475474695462,0.18802642229778255
110,architecture_lstm_1/,0.00014186037530181087,0.00014676055503304262,0.1818058165891145,0.1879586895205
111,architecture_lstm_1/,0.00014187344493097527,0.00014674839565807313,0.18182421863230191,0.18793726407022826
112,architecture_lstm_1/,0.00014188394062644504,0.0001467393608100326,0.181838824137001,0.1879215396751528
113,architecture_lstm_1/,0.00014185163807996242,0.00014673231259007918,0.18183233853471753,0.18792801444768564
114,architecture_lstm_1/,0.00014185174680297254,0.00014673253587110262,0.1818322891358108,0.18792801068567433
115,architecture_lstm_1/,0.00014185174662737426,0.00014673253583152252,0.1818322892886137,0.18792801068567433
116,architecture_lstm_1/,0.00014185193241274241,0.00014673257916873581,0.18183240431042805,0.18792813038066064
117,architecture_lstm_1/,0.00014187998943271935,0.00014672404721729264,0.18185305209637564,0.18790659414652927
118,architecture_lstm_1/,0.0001419121849609828,0.0001467207524582252,0.18186918960885243,0.18788966077150107
119,architecture_lstm_1/,0.00014198604014858054,0.00014670915364642777,0.18191357246595058,0.18784407211431986
120,architecture_lstm_1/,0.00014204941243037842,0.00014668329089114027,0.18196828371645682,0.1877890208915283
121,architecture_lstm_1/,0.00014213122241115287,0.00014658526663699156,0.18210130355602283,0.18765459209084795
122,architecture_lstm_1/,0.00014215395745576477,0.00014644521702535758,0.1822524531076992,0.18750342696702926
123,architecture_lstm_1/,0.00014416447949552332,0.00014418408747547703,0.18566642050775553,0.18454410276932637
124,architecture_lstm_1/,0.00014453530230926508,0.00014378820314195378,0.18625820156188747,0.18409012777885767
125,architecture_lstm_1/,0.00014557521884280686,0.00014257124685842864,0.18809820859309354,0.18276211961879726
126,architecture_lstm_1/,0.0001458868064198066,0.00014214814634222283,0.18870501185231198,0.18234977357011783
127,architecture_lstm_1/,0.00014869881670476816,0.00013897150512245953,0.19415118976422266,0.17926506085780214
128,architecture_lstm_1/,0.00014914306936551015,0.00013876829983613403,0.19511414481580544,0.1788861714270445
129,architecture_lstm_1/,0.00014980995140892366,0.00013869569624296634,0.19659263522489132,0.17850563637516528
130,architecture_lstm_1/,0.0001495838977755179,0.00013867204654040212,0.19606204531474813,0.17860545002676198
131,architecture_lstm_1/,0.0001496182510886343,0.0001386602680376763,0.196189860925211,0.178576384727058
132,architecture_lstm_1/,0.00015024252056323597,0.00013883184325745547,0.19744590891592217,0.17848876002791286
133,architecture_lstm_1/,0.00015046003233090962,0.00013902898732348515,0.19783085777156645,0.17858303209237714
134,architecture_lstm_1/,0.00015067061333225157,0.00013930365791824592,0.19820812884085878,0.1788071583980254
135,architecture_lstm_1/,0.00015052194828719866,0.00013909867882502979,0.1979548706840015,0.17863723236591092
136,architecture_lstm_1/,0.00015056579856441367,0.00013915202095747032,0.19803589715617656,0.17868139024411772
137,architecture_lstm_1/,0.0001506126195835931,0.00013923127349493568,0.19813663262753242,0.17874919782432694
138,architecture_lstm_1/,0.00015064179380806658,0.00013927961338195804,0.19818505952624768,0.17878707935415136
139,architecture_lstm_1/,0.00015074186547454126,0.00013941051757793827,0.19829868593810893,0.17889787741908372
140,architecture_lstm_1/,0.00015071134524659294,0.00013937490980112972,0.19827076210898162,0.1788671802092628
141,architecture_lstm_1/,0.00015075657323455587,0.00013943836649452703,0.19831847360303065,0.1789207903086876
142,architecture_lstm_1/,0.00015102850407754665,0.00014153364272808742,0.19830899571876,0.18133817284321188
143,architecture_lstm_1/,0.00015108442989772173,0.00014056077277648058,0.19861415715749423,0.180107408817173
144,architecture_lstm_1/,0.0001510831367743166,0.00014063117713118296,0.19860622339383452,0.18019457170813566
145,architecture_lstm_1/,0.00015107103484901616,0.00014074637056831816,0.19858644416285143,0.18033624810237978
146,architecture_lstm_1/,0.00015104011786391404,0.00014107329453623928,0.1985012787995969,0.1807390838868749
147,architecture_lstm_1/,0.0001510416512902031,0.00014096835656096177,0.19853340360161248,0.18061376329601547
148,architecture_lstm_1/,0.00015104143414188168,0.00014100686892129537,0.19852097096574597,0.18066380638615379
149,architecture_lstm_1/,0.0001510388199465269,0.00014105622347297176,0.198504969155499,0.1807228142254481
150,architecture_lstm_1/,0.00015103103008422616,0.00014110903680411493,0.19848658908284197,0.18078988964641507
151,architecture_lstm_1/,0.00015099785125087105,0.0001412561907441686,0.19842836027665703,0.18098092170861713
152,architecture_lstm_1/,0.00015211602606592434,0.0001443155801353887,0.19743487271829616,0.18345460161403662
153,architecture_lstm_1/,0.00015075706047325052,0.00014306073643210985,0.1973695725940967,0.1834585598444304
154,architecture_lstm_1/,0.00014892493399670058,0.0001461533845362451,0.19335126503014813,0.18872052706738102
155,architecture_lstm_1/,0.00014823087704238447,0.00014683370990686004,0.19211109015668912,0.18999787942599317
156,architecture_lstm_1/,0.00014818060449108214,0.00014688339161305665,0.19202050122969053,0.1900868775627124
157,architecture_lstm_1/,0.00014791785449310484,0.00014713339587728536,0.19155047890333107,0.19054940283173877
158,architecture_lstm_1/,0.00014790561749731211,0.00014714242476929895,0.19153110934304932,0.19056661356231136
