niter,test_name,train_losses,test_losses,train_metrics,test_metrics
1,progresivo_largo,0.00011770158386951444,9.983396222165284e-5,0.1436491420441475,0.13311593670939556
2,progresivo_largo,0.00011767991865240082,9.981544216520916e-5,0.14366324859056392,0.1331289771901622
3,progresivo_largo,0.0002478748789041356,0.00025279273366995346,0.10009631428745061,0.11732999240826553
4,progresivo_largo,0.0002762580418467418,0.00028290741215371816,0.10052215102273943,0.12884391317859764
5,progresivo_largo,0.0002792784075957602,0.00028935454245160866,0.15508197477055785,0.17318284259034666
6,progresivo_largo,0.0001589831293431162,0.0001810489542447071,0.16077903504342075,0.17714624192358286
7,progresivo_largo,0.00012725546539836693,0.0001519436306361234,0.16183629289486495,0.1777429341613498
8,progresivo_largo,0.0001052079081180098,0.0001348948479071402,0.13538598136843255,0.1593019212118922
9,progresivo_largo,0.00010115780403283221,0.00013186611120430858,0.12965458892105858,0.15501771897514863
10,progresivo_largo,9.660291978351713e-5,0.00012817732682458136,0.12604013116941504,0.15228561843058444
11,progresivo_largo,9.102651894554984e-5,0.00012403104191852042,0.11898685209196848,0.1468451661913791
12,progresivo_largo,8.599148846042999e-5,0.00011999489398681927,0.1140409439054187,0.14298841730097728
13,progresivo_largo,8.64048545031433e-5,0.00012051637841152067,0.11225653715971909,0.1415957292203644
14,progresivo_largo,7.287965867325766e-5,0.00010862645600828894,0.1007541868136966,0.13043642434957917
15,progresivo_largo,7.667300655734718e-5,0.00011246563298569968,0.10405888815124109,0.13462410732825245
16,progresivo_largo,7.49310823731929e-5,0.00011119150639183989,0.10309933345317983,0.13380424707918023
17,progresivo_largo,7.378610232855455e-5,0.00011046963321064962,0.10131819247016143,0.13137558388946483
18,progresivo_largo,6.52133389730729e-5,0.00010187393967378258,0.10054897090767487,0.12678503922363873
19,progresivo_largo,6.280825525973231e-5,9.846110366599559e-5,0.10193986959590905,0.12394822547985655
20,progresivo_largo,6.340984631687367e-5,9.808055814247165e-5,0.10326751813988677,0.123558335845924
21,progresivo_largo,9.603747722982207e-5,0.00012625316914673077,0.11306259705977505,0.12789028104959668
22,progresivo_largo,0.00013374446149749366,0.00016229567306403874,0.1135939323162019,0.1281436755796722
23,progresivo_largo,0.00026505297093736387,0.0002950685033812436,0.12388949691646331,0.13021770116744474
24,progresivo_largo,0.00018852549714730007,0.00022824585733450145,0.12667941571604363,0.13093846668495565
25,progresivo_largo,0.00017585134561892325,0.00022169400616441998,0.12658574529989977,0.13175826709639152
26,progresivo_largo,0.00021271977781747598,0.00026673476355122715,0.12645710260282098,0.13262654964675372
27,progresivo_largo,0.00027904379208773945,0.00034001862045473293,0.12644690091984334,0.13304559011454176
28,progresivo_largo,0.00024470909174052215,0.00030987706470862145,0.12679974175898281,0.13425875909754817
29,progresivo_largo,0.00023060004059759185,0.00029497105862235853,0.12681591744990423,0.13431222544732072
30,progresivo_largo,0.0002250414483442586,0.0002934460265511631,0.1278134298370555,0.1347900424687531
31,progresivo_largo,0.00020763765275764694,0.00027191841947635183,0.1276020688159258,0.1348260143739248
32,progresivo_largo,0.00021248295558418367,0.00027384701686200747,0.12725306600945713,0.1346474413699515
33,progresivo_largo,0.00020044335635675172,0.0002590875345123162,0.12738032422085357,0.13465087925285804
34,progresivo_largo,0.00019385750193001393,0.0002500990114625449,0.12760041089652865,0.1346767499364811
35,progresivo_largo,0.00019220242510998661,0.00024641783237575726,0.1275180840053757,0.13468015249597484
36,progresivo_largo,0.00018247604324203234,0.0002337098356895702,0.1274529480246202,0.134722655250201
37,progresivo_largo,0.00016736372057225702,0.0002122317040705985,0.12733660333361302,0.13464564310852883
38,progresivo_largo,0.00013815992094717052,0.00017320532078070753,0.1272910160544077,0.13457546833558903
39,progresivo_largo,0.00012548073743115778,0.00015549839455572209,0.12734661657864377,0.13459458112266956
40,progresivo_largo,0.00010749455379305098,0.00013163449297186382,0.12752940769116985,0.13472077548496214
41,progresivo_largo,0.00010937778838758749,0.00013439673796820996,0.1275283225284114,0.13473004157202215
42,progresivo_largo,0.00011202741070733844,0.0001378012271440737,0.12751167252763185,0.13471109721039976
43,progresivo_largo,0.00011201932954718515,0.00013778804899017616,0.127511642660183,0.1347112126542182
44,progresivo_largo,0.0001107602921847254,0.00013602285474968568,0.12751244255630517,0.13471835595013182
45,progresivo_largo,0.0001107597433908771,0.00013602236470620907,0.12751238549169705,0.1347183855321145
46,progresivo_largo,0.00011075973874711132,0.0001360223645573241,0.12751238516800087,0.1347183855321145
47,progresivo_largo,0.00011075977209892573,0.00013602238643035502,0.1275123866554751,0.13471838692714816
48,progresivo_largo,0.00011075974282582948,0.00013602236522797448,0.12751238525061911,0.1347183870010188
49,progresivo_largo,0.00011075974282582948,0.00013602236522797448,0.12751238525061911,0.1347183870010188
50,progresivo_largo,0.00011075974282582948,0.00013602236522797448,0.12751238525061911,0.1347183870010188
51,progresivo_largo,0.00010010585623069739,0.00012457506293448952,0.12747912797877772,0.13472297154800245
52,progresivo_largo,0.00010232360646903653,0.00012715141194066608,0.12747671471374908,0.13472292952101136
53,progresivo_largo,0.00010542333510753867,0.0001354065534924657,0.12471267906278102,0.13530204705029675
54,progresivo_largo,8.421821463947148e-5,0.00010855154315241383,0.12474281630515889,0.1353927016038089
55,progresivo_largo,8.25096833422e-5,0.0001075133996766445,0.12440153841069482,0.1357698971931356
56,progresivo_largo,8.232058210301237e-5,0.00010682254042881218,0.12455585629343466,0.13559244013950458
57,progresivo_largo,8.233726421217454e-5,0.0001066889064419283,0.1246152116569236,0.13552773443144522
58,progresivo_largo,8.664004447857706e-5,0.00011137264108673297,0.1248140558660939,0.13530059150052157
59,progresivo_largo,9.961220198808173e-5,0.0001269945596814816,0.12499023731050521,0.13514947796635499
60,progresivo_largo,0.00011567554735373298,0.00014722845309561212,0.12517104366696147,0.1351067628909208
61,progresivo_largo,0.00011801410818508642,0.00015216164952663576,0.12494719939681972,0.13503594003729738
62,progresivo_largo,0.00012929703252739924,0.00016960630200770128,0.12397150864871047,0.1344875272193047
63,progresivo_largo,0.00011965347561894713,0.00015748847737266162,0.12376227679023187,0.1344580719353094
64,progresivo_largo,0.00010546555023950593,0.00013842983861115136,0.12357329434433774,0.13453376471589967
65,progresivo_largo,0.000105175603540509,0.00013593509268748345,0.12284753727715098,0.1334336580688313
66,progresivo_largo,8.165187338333813e-5,0.00010708949935566777,0.12351839299503785,0.13260795476226261
67,progresivo_largo,7.668477982451395e-5,0.00010338574358761242,0.12309503214277126,0.13242219680527964
68,progresivo_largo,7.619289203145547e-5,0.00010313056759164024,0.12270869718752317,0.13206359345682564
69,progresivo_largo,7.601115823995178e-5,0.00010300389614249584,0.12261342017551141,0.13199995927095842
70,progresivo_largo,7.595924072490626e-5,0.00010298022417482282,0.12258593953848688,0.13200022960305025
71,progresivo_largo,7.627806330246793e-5,0.00010323229740186923,0.12256030865121727,0.13192925914700188
72,progresivo_largo,7.62781031011852e-5,0.00010323234423691675,0.12256030649278958,0.1319292631514394
73,progresivo_largo,7.62781031011852e-5,0.00010323234423691675,0.12256030649278958,0.1319292631514394
74,progresivo_largo,7.62781031011852e-5,0.00010323234423691675,0.12256030649278958,0.1319292631514394
75,progresivo_largo,9.783479603535356e-5,0.00012083874523242809,0.12249537024174585,0.13187603598869094
76,progresivo_largo,7.985275752820563e-5,0.00010619274516381854,0.12264629465557012,0.13201995288489776
77,progresivo_largo,7.566657037933319e-5,0.00010772058065002325,0.11884635944771825,0.13231161269533814
78,progresivo_largo,7.238341679923234e-5,0.00010685429922062574,0.11761705387015813,0.1326961910421989
79,progresivo_largo,7.061950739411317e-5,0.00010553185805097347,0.11758895817059584,0.13274204648068325
80,progresivo_largo,7.098333577337066e-5,0.00010525415258698842,0.11793995706430137,0.13260373967792277
81,progresivo_largo,7.107148237463481e-5,0.00010514203173437121,0.11805903997344523,0.13255387251047585
82,progresivo_largo,7.115743283906886e-5,0.00010507590994895654,0.11813915907371599,0.13251849961055218
83,progresivo_largo,7.118593235358263e-5,0.00010505940719619931,0.11816275895070563,0.1325021289418345
84,progresivo_largo,7.123146456388763e-5,0.00010505785610175114,0.11818819951192021,0.1324853050144793
85,progresivo_largo,7.172985092938973e-5,0.00010565152376992615,0.11820016120884921,0.13243017111432565
86,progresivo_largo,7.148799740997022e-5,0.00010543817048675872,0.1181533063595885,0.13245838567767604
87,progresivo_largo,7.168805242393482e-5,0.00010581537946757739,0.118086518890055,0.13245924532405737
