time,χ,ϕ,p,e
5221.759107477467,3.1415927,0.0,12.3472805,0.0001926
5223.322173276,3.1776104,0.03695695,12.344654,0.00019430931
5224.885239074534,3.2136397,0.07392559,12.342028,0.00019600251
5226.448304873067,3.2496803,0.11090596,12.339398,0.0001976797
5228.0113706716,3.2857323,0.14789808,12.336769,0.00019934103
5229.574436470134,3.3217957,0.184902,12.334138,0.0002009866
5231.137502268667,3.3578708,0.22191772,12.331506,0.00020261655
5232.7005680672,3.3939574,0.25894532,12.328873,0.00020423095
5234.263633865734,3.4300556,0.29598477,12.326238,0.00020582983
5235.826699664267,3.4661655,0.33303618,12.323601,0.00020741322
5237.3897654628,3.502287,0.37009954,12.320964,0.00020898116
5238.952831261334,3.5384202,0.4071749,12.318325,0.00021053372
5240.515897059867,3.574565,0.44426227,12.315685,0.00021207094
5242.0789628584,3.6107216,0.48136172,12.313044,0.00021359288
5243.642028656934,3.6468902,0.51847327,12.310401,0.00021509957
5245.205094455467,3.6830704,0.55559695,12.307757,0.00021659107
5246.768160254,3.7192626,0.59273285,12.305112,0.00021806743
5248.331226052534,3.7554665,0.6298809,12.302465,0.00021952872
5249.894291851067,3.7916825,0.6670412,12.299818,0.00022097497
5251.4573576495995,3.8279104,0.7042138,12.297169,0.00022240623
5253.020423448133,3.8641503,0.7413987,12.294518,0.00022382256
5254.583489246666,3.9004023,0.778596,12.291867,0.000225224
5256.146555045199,3.9366663,0.8158056,12.289214,0.0002266106
5257.709620843733,3.9729426,0.85302764,12.286559,0.00022798243
5259.272686642266,4.0092306,0.8902622,12.283904,0.00022933952
5260.8357524408,4.0455313,0.9275092,12.281247,0.00023068194
5262.398818239333,4.081844,0.9647687,12.278588,0.00023200971
5263.961884037866,4.118169,1.0020407,12.2759285,0.0002333229
5265.5249498364,4.1545057,1.0393255,12.273268,0.00023462156
5267.088015634933,4.1908555,1.0766227,12.270605,0.00023590574
5268.651081433466,4.227217,1.1139326,12.2679405,0.00023717548
5270.214147232,4.2635913,1.1512552,12.265276,0.00023843083
5271.777213030533,4.299978,1.1885905,12.2626095,0.00023967186
5273.340278829066,4.3363767,1.2259387,12.259941,0.00024089862
5274.9033446276,4.372788,1.2632995,12.257272,0.00024211113
5276.466410426133,4.409212,1.3006731,12.2546015,0.00024330945
5278.029476224666,4.4456487,1.3380597,12.251929,0.00024449365
5279.5925420232,4.482097,1.375459,12.249255,0.00024566374
5281.155607821733,4.518559,1.4128712,12.24658,0.00024681984
5282.718673620266,4.5550327,1.4502964,12.243904,0.00024796193
5284.2817394188,4.5915194,1.4877344,12.241226,0.00024909008
5285.844805217333,4.628019,1.5251855,12.238547,0.00025020435
5287.407871015866,4.6645308,1.5626494,12.235867,0.00025130477
5288.9709368143995,4.701055,1.6001264,12.233184,0.00025239142
5290.534002612932,4.7375927,1.6376164,12.230501,0.00025346433
5292.097068411465,4.7741423,1.6751195,12.227816,0.00025452353
5293.660134209999,4.810705,1.7126356,12.225129,0.00025556912
5295.223200008532,4.8472805,1.7501647,12.222442,0.0002566011
5296.786265807065,4.8838687,1.7877071,12.219752,0.00025761957
5298.349331605599,4.9204698,1.8252624,12.217061,0.00025862452
5299.912397404132,4.9570837,1.862831,12.214369,0.00025961603
5301.475463202665,4.99371,1.9004126,12.211676,0.00026059416
5303.038529001199,5.0303497,1.9380074,12.208981,0.00026155895
5304.601594799732,5.067002,1.9756154,12.206284,0.00026251044
5306.164660598265,5.103667,2.0132365,12.203586,0.0002634487
5307.727726396799,5.1403446,2.050871,12.200886,0.00026437372
5309.290792195332,5.177036,2.0885184,12.198185,0.00026528563
5310.853857993865,5.2137394,2.126179,12.195482,0.00026618442
5312.416923792399,5.250456,2.163853,12.192778,0.0002670702
5313.979989590932,5.287185,2.20154,12.190072,0.00026794293
5315.543055389465,5.3239274,2.2392402,12.187366,0.00026880275
5317.106121187999,5.3606825,2.2769537,12.184657,0.00026964967
5318.669186986532,5.3974504,2.3146806,12.181947,0.0002704837
5320.232252785065,5.4342313,2.3524206,12.1792345,0.00027130495
5321.795318583599,5.471025,2.3901737,12.176521,0.00027211345
5323.358384382132,5.5078316,2.4279401,12.173806,0.0002729092
5324.921450180665,5.544651,2.4657197,12.17109,0.00027369233
5326.4845159791985,5.5814834,2.5035124,12.168372,0.00027446286
5328.0475817777315,5.618329,2.5413184,12.165652,0.0002752208
5329.6106475762645,5.655187,2.5791378,12.162931,0.00027596625
5331.173713374798,5.692058,2.61697,12.160209,0.00027669923
5332.736779173331,5.728942,2.6548157,12.157484,0.00027741978
5334.299844971865,5.7658386,2.6926744,12.154758,0.00027812796
5335.862910770398,5.802748,2.7305465,12.152031,0.00027882383
5337.425976568931,5.83967,2.7684314,12.149302,0.00027950743
5338.989042367465,5.8766055,2.8063297,12.146571,0.00028017882
5340.552108165998,5.913553,2.8442411,12.143839,0.00028083802
5342.115173964531,5.9505143,2.8821657,12.141105,0.0002814851
5343.678239763065,5.987488,2.9201033,12.138369,0.0002821201
5345.241305561598,6.024474,2.9580543,12.135632,0.00028274307
5346.804371360131,6.0614734,2.9960182,12.132894,0.00028335408
5348.367437158665,6.098485,3.0339952,12.130153,0.00028395312
