niter,test_name,train_losses,test_losses,train_metrics,test_metrics
1,rnn/,0.007947633809618935,0.017721909545881473,0.2681238993101493,0.13312366260692152
2,rnn/,0.007676110690293161,0.01770053846337544,0.2665377472090673,0.132771889063402
3,rnn/,0.005261921489919701,0.017770390622886028,0.2618898501360829,0.13293621708816902
4,rnn/,0.005578357027556817,0.017836354042652495,0.26079082197029735,0.1329272474261248
5,rnn/,0.005955658429397358,0.0176940810619439,0.2616604131271767,0.1327755514925784
6,rnn/,0.00573274926315452,0.017688018137938362,0.261401731274823,0.13282219387806934
7,rnn/,0.005669489026325965,0.017683586383312338,0.2613871863480597,0.1328368504139281
8,rnn/,0.00566938042183749,0.0176831468799706,0.2613757613031885,0.13283694828227338
9,rnn/,0.0057391400654581695,0.01768469066974347,0.26114743969176357,0.13282472765203085
10,rnn/,0.005789464779622211,0.01768515166910948,0.26080472866191157,0.1328005461537198
11,rnn/,0.007121519197952119,0.01781773499627841,0.2564928542337563,0.1325984757175469
12,rnn/,0.0076581425688186724,0.0177678802599244,0.25573025298053864,0.13245753640063287
13,rnn/,0.008975047325937506,0.01778131508186501,0.25437497071149046,0.13232911406081085
14,rnn/,0.008963018211574246,0.017783805936014887,0.25415917670969734,0.1323327176487405
15,rnn/,0.009007224289866337,0.017784110623514923,0.25391817143348494,0.13233040356314454
16,rnn/,0.009041445900274435,0.017783785847207138,0.25362537767059085,0.13232236845221065
17,rnn/,0.009073898699903753,0.017789318716757114,0.253226994389143,0.13232401975215052
18,rnn/,0.009096079086642367,0.017785150285105043,0.25280377447539865,0.13228544526015412
19,rnn/,0.009098440520311987,0.017791577799612324,0.25199253582191694,0.13226145726641664
20,rnn/,0.008985927455676047,0.017853784392052045,0.24956104177717123,0.13220977095694691
21,rnn/,0.008525789621961459,0.01780874057948245,0.2483601930937001,0.13213694080293592
22,rnn/,0.0075098056503289014,0.01768503615551223,0.24736287946672075,0.13219806067182013
23,rnn/,0.006954725874417722,0.017619083287748395,0.24658328943964947,0.13228478872925617
24,rnn/,0.0066165073584386605,0.017640933060234294,0.24507055547895745,0.1322949199834459
25,rnn/,0.006529682926231253,0.017632331255703296,0.2374620000215749,0.13165194970896957
26,rnn/,0.0067066448088183616,0.017579060614782902,0.23569778238239852,0.13146981538685718
27,rnn/,0.007587756074569532,0.017828905020768056,0.2324867089087661,0.13183644144991563
28,rnn/,0.008544834434628171,0.018051299335601404,0.2272708651733133,0.13132908267637136
29,rnn/,0.008504264227306301,0.018046873144595854,0.22711221907860474,0.1313631469454935
30,rnn/,0.00848344375487289,0.01812706635992486,0.22654005656894188,0.13166313605292543
31,rnn/,0.008448422750141949,0.01824354086782219,0.22547743737831838,0.13222663753900252
32,rnn/,0.008439202020809326,0.018298583760229588,0.2248401771447824,0.13262697094738835
33,rnn/,0.008439720313994335,0.01815718907342801,0.22250357626169953,0.1331015173776743
34,rnn/,0.006872168430478342,0.01738653845481637,0.19982373318137142,0.13153277292582444
35,rnn/,0.006136635922851296,0.017356065029297478,0.19761517720924915,0.1317318414459398
36,rnn/,0.0055533631494379945,0.017498725371437724,0.19434001194295847,0.13133354189071414
37,rnn/,0.00520989881813821,0.01774094034762797,0.19143352078113895,0.13150385647457252
38,rnn/,0.004836426062597359,0.017404942129046797,0.18337640499900454,0.13042899300134403
39,rnn/,0.0044898403677312414,0.01710967873397315,0.18071061205068217,0.12815824655792674
40,rnn/,0.003861816171162079,0.023367224743168217,0.15423606988187352,0.15126435358706827
41,rnn/,0.0019315335283893854,0.04198396604147902,0.13798343292774595,0.2023719861735506
