niter,test_name,train_losses,test_losses,train_metrics,test_metrics
1,mae/,0.11766911222991601,0.0998052143129967,0.1436393879156262,0.1331101147057372
2,mae/,0.12305040383587824,0.10282996282970475,0.1421625417886307,0.12983080228675195
3,mae/,0.13619418369369182,0.14825081690595304,0.18146400357208814,0.18230165295592604
4,mae/,0.1134342721486847,0.0889804040156928,0.1411954953107379,0.1259183445211533
5,mae/,0.09903279661255303,0.11058631723119043,0.13310653975867323,0.14326962456080464
6,mae/,0.07543599347701224,0.10934364600780674,0.10611409965688788,0.134900680157001
7,mae/,0.06619889946037533,0.10162074542981078,0.09902486075111955,0.12782992843358557
8,mae/,0.07918781531963671,0.11625889960974847,0.11038217281791303,0.14161231581420763
9,mae/,0.07861001237880154,0.11655825624935925,0.10852376304641123,0.1410050865526827
10,mae/,0.07655802294614872,0.11497727725353935,0.10280412065410989,0.13744135825728904
11,mae/,0.07747896283399795,0.11622331421361036,0.10460802560272085,0.1392355742395944
12,mae/,0.07703351464007568,0.11573494003439663,0.10452444274824572,0.13907986417255855
13,mae/,0.06847078051860567,0.10657202152096978,0.10292893991831133,0.1325502455021918
14,mae/,0.08173515774040425,0.1031579067027913,0.1206175322059477,0.12702849045187492
15,mae/,0.07756843566812945,0.0992440504769274,0.12097049775299006,0.12796042879229735
16,mae/,0.08757909362003685,0.10439417536590542,0.1281310385922316,0.13395261839967457
17,mae/,0.0869863708241995,0.10586273248013116,0.12822690517836194,0.13545743935879773
18,mae/,0.08859481979091618,0.10775581460060865,0.12720499537604574,0.1345525770516715
19,mae/,0.08604854090985721,0.10503430519819391,0.12708446727550565,0.13426649014347936
20,mae/,0.08661842876534094,0.1055625907720539,0.12740996226122142,0.1346275931866858
21,mae/,0.08725849492501313,0.10617068857482168,0.1276576665326719,0.1348659871109136
22,mae/,0.08735340569774076,0.10629219889569645,0.12758543037617417,0.13479735173545393
23,mae/,0.08723284934245254,0.10628142727318318,0.12737336123901022,0.1346316236851233
24,mae/,0.08712445001076574,0.10622520156487979,0.12734393674963276,0.134639659879069
25,mae/,0.08710426691313211,0.10619689859468054,0.12735934100694535,0.13465112094298917
26,mae/,0.08710141978138863,0.1061847384437276,0.12738615821437094,0.13467201663806347
27,mae/,0.08710124891981179,0.10618482069328662,0.12738607746371322,0.1346722047846564
28,mae/,0.08710126362674103,0.10618474985598088,0.12738616011093976,0.13467221934916834
29,mae/,0.08714383993795002,0.10623678591505284,0.1274177593487234,0.13471526100740105
30,mae/,0.08714773872143124,0.10623841970113455,0.12740855497325473,0.13470389403325153
31,mae/,0.08715105723421436,0.10623705532187817,0.1274022584155712,0.13468965564670438
32,mae/,0.08717681008759089,0.1062348478144729,0.12734776100225786,0.13460699653769467
33,mae/,0.08717680878721223,0.10623485626717295,0.12734774129947304,0.13460698427538284
34,mae/,0.08717680675052887,0.10623483358282716,0.12734774181753178,0.13460698313052763
35,mae/,0.08725573832855776,0.10629571854652647,0.12725562983387328,0.13447820629359586
36,mae/,0.08726076777970418,0.10632237819785062,0.1272629341429088,0.134496784636284
37,mae/,0.08726818052220124,0.10635136207657797,0.1272687125588689,0.1345142098757165
38,mae/,0.08727877033414647,0.10638306899852164,0.12727449741753635,0.1345321627373519
39,mae/,0.08729000257197543,0.10641688964772406,0.12727969771075692,0.1345482081613081
40,mae/,0.08738569964090291,0.1067572732196321,0.1271329176878764,0.1344604114264731
41,mae/,0.0872413971085849,0.10685843365320045,0.12700021764238445,0.1344074776101096
42,mae/,0.08785774017443923,0.10752063338113131,0.12702221120591853,0.13438237400471734
43,mae/,0.08942220774639824,0.1092223399384762,0.12706007530303123,0.13434398573366751
44,mae/,0.08895372726766461,0.10874554310962377,0.12706318536099112,0.1343468142747208
45,mae/,0.08960979855132321,0.10945618518410061,0.12732940960718084,0.13441159316422283
46,mae/,0.09037046138607245,0.11050331752806658,0.12719268044321605,0.13435407406779679
47,mae/,0.09311248343571947,0.11499308514573554,0.12648928573292592,0.13415798989943278
48,mae/,0.09830801510722556,0.12145721766761718,0.1266058327133246,0.13413977100224805
49,mae/,0.10535576558729218,0.1305297830631953,0.12700823678563586,0.13437023978014798
50,mae/,0.12831776159786515,0.16242987948749663,0.12631809719653145,0.13424996076093876
51,mae/,0.19643419833488593,0.2508760709759619,0.12642948047455702,0.13794723312774052
52,mae/,0.19507049160677883,0.24931838277383114,0.12640334169767642,0.13786615261986562
53,mae/,0.12924864536062092,0.17221741689312692,0.12399737680609704,0.13261524445817202
54,mae/,0.1451188407195544,0.19204240688858099,0.12061133926580712,0.13009505754129766
55,mae/,0.15310881947737184,0.20109581601757098,0.12006203458994186,0.1296784445548708
56,mae/,0.15465208735691663,0.20278540621100125,0.12005338197963128,0.1296944726180311
57,mae/,0.15552756655165378,0.20341174472507834,0.12002097185542263,0.129682447461075
58,mae/,0.1476527996022865,0.19251591709684124,0.12038655275102969,0.1299269756697142
59,mae/,0.1125530159526308,0.14803024576918525,0.12144213035213022,0.1304874648702265
60,mae/,0.11752722384897007,0.1542357488515898,0.12101068063339548,0.1302353673321182
61,mae/,0.1080804620975362,0.1426617377916169,0.12097795988698486,0.13077457417842725
62,mae/,0.10282062641579526,0.13622126820153269,0.12089749256207881,0.1316871034249733
63,mae/,0.10880741788231052,0.14289626212411374,0.12060076344020268,0.13100814339301245
64,mae/,0.09913578970066064,0.13020360669016826,0.1215438229976882,0.13143520777393042
65,mae/,0.08835363027435184,0.11553263587462495,0.12272608284055438,0.13256426352083944
66,mae/,0.08318668718468146,0.108412721489669,0.1235553326645376,0.13346185571899552
67,mae/,0.0806219327182651,0.105296363222661,0.12410545118612208,0.13465712966330387
68,mae/,0.08058847691629971,0.10545485309495571,0.12398449318443734,0.1347910639713975
69,mae/,0.08309629527347542,0.10949252824996572,0.12314395351492859,0.1355362843808282
70,mae/,0.08236026223698392,0.10714850085866476,0.12448327395612703,0.13556791176264726
71,mae/,0.08135900607850967,0.10643415563685855,0.12397806652007202,0.13516475554802065
72,mae/,0.0818440798250797,0.10718457409217354,0.12383163803517827,0.13531203205756306
73,mae/,0.08194622014934431,0.10731320466815936,0.1238067763259352,0.1353189037449259
74,mae/,0.08321965069527752,0.10876041777995606,0.12373784811545642,0.13546080180075956
75,mae/,0.08244338320223886,0.10799807567244507,0.12340110499131401,0.13505931088209855
76,mae/,0.08078382260131037,0.10639537686957415,0.12248859106496998,0.1340423749099698
77,mae/,0.07931999080624334,0.10456882528240583,0.12163776180019176,0.13265652127589084
78,mae/,0.07879812503228108,0.10381898939783875,0.12203685008638869,0.1326475977604393
79,mae/,0.07875477951686732,0.1036010886845764,0.12213687531832827,0.1325177940415554
80,mae/,0.07987653440421401,0.10395515712076192,0.12323634804446175,0.13257164955875217
81,mae/,0.09442245047884877,0.12198536554333793,0.12469823186685751,0.13352263648219395
82,mae/,0.0936658911126419,0.12149240529517065,0.12473860659152806,0.13361154469724973
83,mae/,0.10069625813324033,0.12945068718819813,0.12533331837018652,0.13368757769596376
84,mae/,0.10895815844025421,0.13934504303989512,0.12557391623395334,0.13420156468966676
85,mae/,0.10277370591411487,0.1324601427002734,0.12477625443327683,0.13454431982453297
86,mae/,0.09462961850053801,0.122830683168571,0.12408472432708427,0.13419022363425323
87,mae/,0.09029134889561274,0.11823760508367305,0.12327036211003982,0.13388711352648971
88,mae/,0.09024278090092175,0.11831951649836296,0.12318983206742355,0.13391440595263643
89,mae/,0.09111390663920732,0.11942171453689174,0.12323802157365354,0.1340230278025609
90,mae/,0.0921244552387796,0.12056074515245294,0.1233498584846929,0.1341109669563929
91,mae/,0.09207511716324988,0.12052498427843479,0.12331631832823979,0.13410579202271108
92,mae/,0.09206115832080154,0.12051923460216374,0.12329949008639651,0.13410360361338386
93,mae/,0.09200465693363333,0.12050586203555216,0.12321728177568829,0.1340938845788354
94,mae/,0.09201359197057189,0.12051745351255443,0.12321771361756065,0.13409438201555957
95,mae/,0.09204074309871176,0.12054903876074323,0.12321811020484029,0.13409668961805507
96,mae/,0.09204074309871176,0.12054903876074323,0.12321811020484029,0.13409668961805507
97,mae/,0.09204089449862767,0.12054941168051171,0.12321815718115935,0.13409669003863314
98,mae/,0.09204212879171968,0.12055007810026205,0.12321839118552748,0.1340966158820737
