time,true_orbit_x1,true_orbit_y1,true_orbit_x2,true_orbit_y2,pred_orbit_x1,pred_orbit_y1,pred_orbit_x2,pred_orbit_y2
5221.759107477467,5.917534692135803,1.763940461218301,-5.9175526305715715,-1.7639458084654098,6.1758618857861975,0.0,-6.175875650076617,-0.0
5223.322173276,5.849138889879285,1.9747337957790077,-5.84915663450078,-1.974739786568192,6.169918323534358,0.22087969782163394,-6.1699320745782185,-0.22088019010147514
5224.885239074534,5.773222569866577,2.182966248886591,-5.773240092023263,-2.1829728743738523,6.156070995783734,0.4414407772704565,-6.156084715965726,-0.4414417611200266
5226.448304873067,5.689878716171355,2.388368984420739,-5.68989598946261,-2.388376235007186,6.134330879345427,0.6614001269165074,-6.134344551074704,-0.6614016009947168
5228.0113706716,5.5991931249979245,2.5906686125052802,-5.599210139145039,-2.590676484712495,6.104719986996261,0.8804750021090382,-6.104733592731036,-0.8804769644446376
5229.574436470134,5.501220102660099,2.7895716503417827,-5.501236828705122,-2.789580131829606,6.067269879604111,1.098383163467626,-6.06728340187294,-1.0983856114603325
5231.137502268667,5.396159087258878,2.9848532053886814,-5.396175501067878,-2.9848622845752915,6.02202238538175,1.314843382500531,-6.022035806806413,-1.3148463129232812
5232.7005680672,5.284141186956882,3.176259781000131,-5.284157267957991,-3.176269447159476,5.9690288599962225,1.5295758091413232,-5.9690421633129525,-1.529579218143345
5234.263633865734,5.165306610021739,3.3635425324543995,-5.1653223408572515,-3.363552776065554,5.908352331688374,1.7423025062704316,-5.908365499773881,-1.7423063893815078
5235.826699664267,5.039804507396228,3.546457598027859,-5.0398198648055015,-3.546468404884777,5.840064237235751,1.9527475816672502,-5.840077253125956,-1.952751933802276
5237.3897654628,4.90779279145658,3.724766415879618,-4.907807753299219,-3.724777771189087,5.764247020098432,2.1606372207511075,-5.764259867013,-2.1606420362147216
5238.952831261334,4.769437952208331,3.8982360418075372,-4.769452501900316,-3.8982479338065428,5.680991594772866,2.365700603317991,-5.681004256134085,-2.3657058758112477
5240.515897059867,4.624895363513405,4.0666222315941045,-4.624909480450675,-4.066634644471063,5.590399662049482,2.5676701221965628,-5.590412121506303,-2.567675844824095
5242.0789628584,4.4743126847618315,4.22966696515131,-4.47432634967111,-4.229679882899102,5.49258335507677,2.7662818582755424,-5.49259559652806,-2.7662880235537792
5243.642028656934,4.317940779709767,4.387205309015318,-4.317953974454558,-4.387218715428737,5.387663063191375,2.9612759032434095,-5.387675070804312,-2.961282503109517
5245.205094455467,4.155978651882782,4.539030082679198,-4.1559913587334005,-4.539043960717145,5.275769320325393,3.15239640194435,-5.275781078558082,-3.152403427765263
5246.768160254,3.9886327806731288,4.684941217572504,-3.988644979878221,-4.6849555464111265,5.157041412610249,3.339391106321914,-5.157052906231224,-3.3393985489023765
5248.331226052534,3.816116865007649,4.82474602147704,-3.816128544018772,-4.824760787389881,5.031628438763973,3.5220141950579245,-5.031639652874067,-3.522022044654813
5249.894291851067,3.6386515717732166,4.958259453456499,-3.638662714662258,-4.958274637508689,4.89968801607427,3.7000241476894034,-4.899698936125603,-3.700032394021311
5251.4573576495995,3.4564642582625162,5.085304368932931,-3.4564748498472238,-5.085319951763486,4.761386533587477,3.8731855005637943,-4.761397145403003,-3.873194132824532
5253.020423448133,3.269770907125568,5.20568330386497,-3.269780932362222,-5.205699264675091,4.616898737886621,4.041268887648173,-4.616909027678757,-4.041277894520357
5254.583489246666,3.078796108930241,5.319202165866159,-3.0788055507456704,-5.319218478424015,4.466408769476867,4.204049990140757,-4.4664187238684265,-4.20405935980706
5256.146555045199,2.8838249372992433,5.425767320328349,-2.8838337895305806,-5.425783975359169,4.310107739139574,4.3613124999686805,-4.3101173451793064,-4.361322220129683
5257.709620843733,2.685108823404155,5.5252358991864625,-2.6851170682197463,-5.525252864886232,4.148195572203419,4.5128457519980065,-4.1482048173856505,-4.512855809884775
5259.272686642266,2.482904379529293,5.617474045366578,-2.4829120078755276,-5.617491304164764,3.980879486261054,4.658446588975487,-3.9808883585419412,-4.6584569713663075
5260.8357524408,2.2774730928156797,5.702357132600025,-2.2774800925895065,-5.7023746587225945,3.8083741146015515,4.797919343316362,-3.8083826024156098,-4.7979300365534305
5262.398818239333,2.069080986009339,5.77976992506777,-2.0690873511297188,-5.779787705458869,3.6309015542782546,4.93107659297503,-3.6309096465549926,-4.931087582982831
5263.961884037866,1.8579982911386308,5.849606768992042,-1.8580040107455658,-5.849624776258187,3.4486904927919646,5.057738156704007,-3.4486981789705715,-5.05774942900545
5265.5249498364,1.6444881555667514,5.9117320479472335,-1.644493220769067,-5.9117502567317874,3.2619769258333386,5.177731170538011,-3.261984195878974,-5.177742710270741
5267.088015634933,1.4288272861789304,5.966037436317784,-1.4288316879919996,-5.966055816080258,3.071002393269327,5.290894078149179,-3.071009237685475,-5.290905870090776
5268.651081433466,1.2113153576055482,6.012507199544006,-1.211319091706341,-6.012525734338722,2.876014863686366,5.3970705186327805,-2.8760212735291644,-5.397082547212338
5270.214147232,0.9922360245751134,6.0510757657714604,-0.992239086014514,-6.051094435788739,2.6772672882638346,5.496115409619577,-2.67727325515318,-5.496127658942841
5271.777213030533,0.7718753632694426,6.081687800014457,-0.7718777456844861,-6.081706571581774,2.4750198342934278,5.587892183437003,-2.4750253504290574,-5.587904637305347
5273.340278829066,0.5505215013496157,6.104298280587641,-0.5505232013780603,-6.104317130725795,2.269536564042644,5.672273280172931,-2.269541622212817,-5.672285922103435
