time,true_orbit_x1,true_orbit_y1,true_orbit_x2,true_orbit_y2,pred_orbit_x1,pred_orbit_y1,pred_orbit_x2,pred_orbit_y2
5221.759107477467,5.917534692135803,1.763940461218301,-5.9175526305715715,-1.7639458084654098,6.1758618857861975,0.0,-6.175875650076617,-0.0
5223.322173276,5.849138889879285,1.9747337957790077,-5.84915663450078,-1.974739786568192,6.170634757069654,0.23307394913964627,-6.170648509710247,-0.23307446859710573
5224.885239074534,5.773222569866577,2.182966248886591,-5.773240092023263,-2.1829728743738523,6.156609337638123,0.4658001820123927,-6.156623059019929,-0.4658012201523481
5226.448304873067,5.689878716171355,2.388368984420739,-5.68989598946261,-2.388376235007186,6.133802334314458,0.6978465533948653,-6.1338160048657535,-0.6978481087020931
5228.0113706716,5.5991931249979245,2.5906686125052802,-5.599210139145039,-2.590676484712495,6.1022444004235865,0.9288818498054038,-6.102258000640963,-0.9288839200264971
5229.574436470134,5.501220102660099,2.7895716503417827,-5.501236828705122,-2.789580131829606,6.06197644836757,1.1585755914440146,-6.0619899588388035,-1.1585781735890184
5231.137502268667,5.396159087258878,2.9848532053886814,-5.396175501067878,-2.9848622845752915,6.013053212755604,1.386599411531493,-6.013066614190457,-1.3866025018786134
5232.7005680672,5.284141186956882,3.176259781000131,-5.284157267957991,-3.176269447159476,5.9555424849147265,1.6126271275860424,-5.955555758174051,-1.612630721686515
5234.263633865734,5.165306610021739,3.3635425324543995,-5.1653223408572515,-3.363552776065554,5.889523405849159,1.8363347196981017,-5.889536531970191,-1.8363388123810107
5235.826699664267,5.039804507396228,3.546457598027859,-5.0398198648055015,-3.546468404884777,5.815086458525365,2.0574013166478053,-5.815099418747,-2.057405902027102
5237.3897654628,4.90779279145658,3.724766415879618,-4.907807753299219,-3.724777771189087,5.73233619553455,2.275509968937691,-5.732348971328704,-2.2755150404209337
5238.952831261334,4.769437952208331,3.8982360418075372,-4.769452501900316,-3.8982479338065428,5.641387981160557,2.4903477104746368,-5.64140055425626,-2.490353260771869
5240.515897059867,4.624895363513405,4.0666222315941045,-4.624909480450675,-4.066634644471063,5.542369542707998,2.7016056563297104,-5.54238189511895,-2.701611677462556
5242.0789628584,4.4743126847618315,4.22966696515131,-4.47432634967111,-4.229679882899102,5.435418467221284,2.9089794794339343,-5.435430581267828,-2.908985962745757
5243.642028656934,4.317940779709767,4.387205309015318,-4.317953974454558,-4.387218715428737,5.32068698025331,3.1121712846869234,-5.3206988385950575,-3.11217822085716
5245.205094455467,4.155978651882782,4.539030082679198,-4.1559913587334005,-4.539043960717145,5.198336105558569,3.31088817491766,-5.19834769121401,-3.3108955539729608
5246.768160254,3.9886327806731288,4.684941217572504,-3.988644979878221,-4.6849555464111265,5.068539180769506,3.5048438573817258,-5.06855047714345,-3.5048516687106734
5248.331226052534,3.816116865007649,4.82474602147704,-3.816128544018772,-4.824760787389881,4.931478744614106,3.6937575892490098,-4.931489735518192,-3.6937658216144893
5249.894291851067,3.6386515717732166,4.958259453456499,-3.638662714662258,-4.958274637508689,4.787349568936929,3.8773570317359054,-4.78736023861689,-3.8773656732938337
5251.4573576495995,3.4564642582625162,5.085304368932931,-3.4564748498472238,-5.085319951763486,4.636356523788118,4.055376736283125,-4.636366856946284,-4.0553857745978075
5253.020423448133,3.269770907125568,5.20568330386497,-3.269780932362222,-5.205699264675091,4.4787132340832825,4.227558153681414,-4.478723215898096,-4.22756757574092
5254.583489246666,3.078796108930241,5.319202165866159,-3.0788055507456704,-5.319218478424015,4.314644543329835,4.393652252124993,-4.314654159480851,-4.393662044362371
5256.146555045199,2.8838249372992433,5.425767320328349,-2.8838337895305806,-5.425783975359169,4.144383958422112,4.553418645248698,-4.144393195109309,-4.553428793561239
5257.709620843733,2.685108823404155,5.5252358991864625,-2.6851170682197463,-5.525252864886232,3.9681740037752338,4.706624818539497,-3.96818284773911,-4.706635308306285
5259.272686642266,2.482904379529293,5.617474045366578,-2.4829120078755276,-5.617491304164764,3.78626611321414,4.853047365107,-3.78627455175557,-4.853058181209203
5260.8357524408,2.2774730928156797,5.702357132600025,-2.2774800925895065,-5.7023746587225945,3.59892034923466,4.992474096430572,-3.598928370234125,-4.992485223276451
5262.398818239333,2.069080986009339,5.77976992506777,-2.0690873511297188,-5.779787705458869,3.4064048523146555,5.124700276161388,-3.406412444250249,-5.124711697702901
5263.961884037866,1.8579982911386308,5.849606768992042,-1.8580040107455658,-5.849624776258187,3.2089939863621404,5.249534446426891,-3.209001138323437,-5.249546146189291
5265.5249498364,1.6444881555667514,5.9117320479472335,-1.644493220769067,-5.9117502567317874,3.0069724779714355,5.366792828777165,-3.006979179682587,-5.366804789876115
5267.088015634933,1.4288272861789304,5.966037436317784,-1.4288316879919996,-5.966055816080258,2.8006279510694756,5.476304325561029,-2.800634192895667,-5.476316530730858
5268.651081433466,1.2113153576055482,6.012507199544006,-1.211319091706341,-6.012525734338722,2.590257939249392,5.577906904977002,-2.5902637122189294,-5.577919336590919
5270.214147232,0.9922360245751134,6.0510757657714604,-0.992239086014514,-6.051094435788739,2.376163445385664,5.671452564078633,-2.376168741197706,-5.671465204179988
5271.777213030533,0.7718753632694426,6.081687800014457,-0.7718777456844861,-6.081706571581774,2.1586538304626934,5.756802451307809,-2.158658641505878,-5.75681528163049
5273.340278829066,0.5505215013496157,6.104298280587641,-0.5505232013780603,-6.104317130725795,1.9380406322666848,5.833830120081387,-1.9380449516239826,-5.833843122077467
