time,true_waveform_real,pred_waveform_real,pred_waveform_imag,error_real
2521.230584684456,-0.09460913387231355,-0.09336350924756134,0.0012492742898799374,-0.001245624624752209
2522.2274378869606,-0.09204961197059344,-0.09286613534814611,0.006502033410930285,0.0008165233775526692
2523.224291089465,-0.08918612921209802,-0.09236876144873549,0.011754792531980635,0.0031826322366374643
2524.22114429197,-0.08602764981415052,-0.0915889479204476,0.016975542359876576,0.0055612981062970746
2525.2179974944747,-0.0825841234223265,-0.0905044867056736,0.02214790126173718,0.007920363283347095
2526.2148506969793,-0.07886645512498514,-0.08912353227043456,0.02725128571317753,0.01025707714544942
2527.211703899484,-0.07488647210925883,-0.0874730879850578,0.03227964918605532,0.01258661587579897
2528.208557101989,-0.0706568872720479,-0.08550962672824193,0.03719811677303334,0.01485273945619403
2529.2054103044934,-0.0661912600322385,-0.08329804075089128,0.04201395316694656,0.017106780718652778
2530.202263506998,-0.06150395337946915,-0.08078866898836982,0.046683402169512195,0.019284715608900674
2531.1991167095025,-0.05661009047647687,-0.07804148062985097,0.051230482570317336,0.021431390153374107
2532.195969912007,-0.051525504183735436,-0.07500925047578817,0.05558959120440708,0.023483746292052736
2533.192823114512,-0.046266688932701756,-0.07175288134821349,0.05978881382206138,0.025486192415511734
2534.1896763170166,-0.040850747475835766,-0.06825694723737995,0.06380264482705418,0.02740619976154418
2535.186529519521,-0.035295336165604506,-0.06452901723411013,0.06759588726161125,0.029233681068505622
2536.1833827220257,-0.029618608159914003,-0.0605918427553597,0.07119438550289692,0.030973234595445695
2537.1802359245303,-0.023839154882462785,-0.05645189727027912,0.07454710404544188,0.032612742387816335
2538.1770891270353,-0.01797594574553043,-0.05212266331596906,0.07767170620077306,0.034146717570438634
2539.17394232954,-0.012048266544405785,-0.047627075762937274,0.08054655261081345,0.03557880921853149
2540.1707955320444,-0.006075656372838443,-0.0429565174540487,0.08315334770049572,0.03688086108121026
2541.167648734549,-7.784383386051901e-5,-0.03815564270135585,0.0855032415624224,0.038077798867495335
2542.164501937054,0.005925317928986691,-0.033216551152575026,0.08756302398261083,0.03914186908156172
2543.1613551395585,0.01191391661203694,-0.028166531150738534,0.08934862297259273,0.04008044776277547
2544.158208342063,0.017868046627901594,-0.0230161547937746,0.09084026048914497,0.04088420142167619
2545.1550615445676,0.023767875215112793,-0.01779023655824901,0.0920391442458414,0.0415581117733618
2546.151914747072,0.029593708452999787,-0.012496932331318301,0.09293524153534266,0.04209064078431809
2547.148767949577,0.03532605711873691,-0.007151249850619443,0.0935178672457239,0.04247730696935635
2548.1456211520817,0.040945702011583776,-0.0017856051861127973,0.09381431250236805,0.04273130719769657
2549.1424743545863,0.04643375870251516,0.00358813002166828,0.09378072343804994,0.04284562868084688
2550.139327557091,0.051771741282436445,0.008971655592377227,0.09345491653189952,0.04280008569005922
2551.136180759596,0.05694162513822262,0.014320341866645018,0.09281777724544266,0.0426212832715776
2552.1330339621004,0.061925908261089714,0.01962554609319941,0.0918682489553862,0.04230036216789031
2553.129887164605,0.0667076711637663,0.02488169897099634,0.09061284032386417,0.04182597219276996
2554.1267403671095,0.07127063498046897,0.03004944225577255,0.08906360694032718,0.04122119272469642
2555.123593569614,0.07559921765366776,0.035136131058008384,0.08722004850832848,0.04046308659565937
2556.120446772119,0.07967858803203381,0.04009381874847221,0.08507698834899978,0.039584769283561604
2557.1172999746236,0.0834947175728731,0.04494584185099091,0.0826551684811509,0.038548875721882196
2558.114153177128,0.08703442963449246,0.04963979286555129,0.07996423367300114,0.03739463676894116
2559.1110063796327,0.0902854460328435,0.05417564174009912,0.0769879436325333,0.03610980429274438
2560.1078595821373,0.09323643073727376,0.058544729020855446,0.07376287266725179,0.03469170171641832
2561.1047127846423,0.09587703064960199,0.0627105588193188,0.07029215654193427,0.03316647183028318
2562.101565987147,0.09819791317881091,0.06667780701965646,0.06657797141795053,0.031520106159154446
2563.0984191896514,0.1001908004802565,0.0704412264423851,0.06264079198905105,0.0297495740378714
2564.095272392156,0.10184850038566219,0.07394651353976116,0.05848398003591184,0.027901986845901033
2565.092125594661,0.10316493367779414,0.07723514145133058,0.05414290822323212,0.025929792226463563
2566.0889787971655,0.10413515782579652,0.08025130969832384,0.049600893974126835,0.023883848127472684
2567.08583199967,0.10475538689572192,0.08301817682594846,0.04489750036528611,0.021737210069773458
2568.0826852021746,0.1050230076827734,0.08548700259162696,0.04002940236299997,0.019536005091146433
2569.079538404679,0.10493659192598448,0.08769000491960649,0.03503531604818612,0.01724658700637799
2570.076391607184,0.10449590457323091,0.08960789025279804,0.029908937694499132,0.014888014320432866
2571.0732448096887,0.10370190808772016,0.09121526397010726,0.024675007194180452,0.012486644117612897
2572.0700980121933,0.10255676259174683,0.0925138654656836,0.019361991721955716,0.010042897126063224
2573.066951214698,0.10106382211702815,0.09350431443641714,0.013965570731484857,0.007559507680611005
2574.063804417203,0.09922762673713215,0.09419567883695762,0.008530536522149102,0.005031947900174527
2575.0606576197074,0.09705389058776401,0.09456391016513482,0.0030529968085173773,0.0024899804226291844
2576.057510822212,0.09454948595768528,0.09459667599223796,-0.002440285286409581,-4.719003455268267e-5
2577.0543640247165,0.09172242331243866,0.0943349814986458,-0.007938161106541755,-0.002612558186207148
2578.051217227221,0.0885818274575271,0.0937432744639801,-0.013395165699368565,-0.005161447006453004
2579.048070429726,0.08513790969489066,0.09283420727221856,-0.01883998449672294,-0.0076962975773278985
2580.0449236322306,0.08140193635809624,0.09161077704388651,-0.02419905963411147,-0.010208840685790269
