time,true_waveform_real,pred_waveform_real,pred_waveform_imag,error_real
5221.759107477467,-0.09281722490541572,-0.1482092637147946,0.0005238881044931943,0.055392038809378874
5223.322173276,-0.08711415079225338,-0.14687739430857757,0.011821450461896341,0.0597632435163242
5224.885239074534,-0.08097368964030481,-0.1455455249023646,0.02311901281929949,0.0645718352620598
5226.448304873067,-0.07439907128338441,-0.14334809007476906,0.03428232557754934,0.06894901879138465
5228.0113706716,-0.06744287341958048,-0.14028344589723307,0.04524537192104259,0.07284057247765259
5229.574436470134,-0.06012999657639363,-0.13638896883802343,0.05594146711277904,0.0762589722616298
5231.137502268667,-0.05250005954553437,-0.1316713056158853,0.06630760348438416,0.07917124607035093
5232.7005680672,-0.04459687821175572,-0.12618179992964856,0.07628169839332995,0.08158492171789285
5234.263633865734,-0.036450254160056116,-0.11992065624919264,0.08580717435064696,0.08347040208913653
5235.826699664267,-0.028113960597536448,-0.11295603231067405,0.09482007695651135,0.08484207171313761
5237.3897654628,-0.019621507622820878,-0.10529572582682956,0.10326448953707959,0.08567421820400868
5238.952831261334,-0.01102266358479952,-0.09702044914957987,0.1111083544744046,0.08599778556478035
5240.515897059867,-0.002358900947948671,-0.0881624406346053,0.11828623512893928,0.08580353968665662
5242.0789628584,0.006323581240625838,-0.07875631613327572,0.12474952626016485,0.08507989737390155
5243.642028656934,0.014981054112170357,-0.06889517168088481,0.13048069541494584,0.08387622579305518
5245.205094455467,0.0235656462286594,-0.05860493120079774,0.1354325377137738,0.08217057742945713
5246.768160254,0.03203783525949044,-0.04797690884766991,0.13956682922020508,0.08001474410716035
5248.331226052534,0.040345997935120614,-0.037033536185928376,0.14287286508947936,0.07737953412104899
5249.894291851067,0.04845248290012125,-0.02588130467739582,0.1453297342759076,0.07433378757751707
5251.4573576495995,0.05631488180052485,-0.014570036387468682,0.1469103257798615,0.07088491818799353
5253.020423448133,0.06388443025941085,-0.003159069932968955,0.14761781384928357,0.0670435001923798
5254.583489246666,0.07113460530614349,0.008266929206321142,0.14743055256466872,0.06286767609982234
5256.146555045199,0.0780093256086557,0.01966155920838916,0.14636334305935933,0.05834776640026654
5257.709620843733,0.08448703694883009,0.030923632207545845,0.1444258886446658,0.05356340474128424
5259.272686642266,0.09053151931290122,0.04202095677198866,0.14160628804462277,0.048510562540912565
5260.8357524408,0.0960963108706516,0.052858463574734504,0.13795613833040085,0.04323784729591709
5262.398818239333,0.10117491619098656,0.06339205872398382,0.13345547306261868,0.037782857467002745
5263.961884037866,0.105713694124591,0.07354158465449065,0.12815969035965716,0.03217210947010035
5265.5249498364,0.10971061077628771,0.08325955008010247,0.12210280444526171,0.026451060696185247
5267.088015634933,0.11313296115709447,0.09248515954966177,0.11528566258659433,0.020647801607432695
5268.651081433466,0.11595806427383099,0.10113327203362678,0.10779758769087767,0.014824792240204207
5270.214147232,0.11819141630795618,0.10921925610406528,0.09964318454444834,0.008972160203890897
5271.777213030533,0.11978235401169877,0.11661013472585713,0.09088454076526682,0.003172219285841646
5273.340278829066,0.12075840517010404,0.12332543302328396,0.08159571478921242,-0.002567027853179915
5274.9033446276,0.12109607159557405,0.12929773705410857,0.0717805669700798,-0.008201665458534527
5276.466410426133,0.12078798614967842,0.13448809863423766,0.06155099313638174,-0.01370011248455924
5278.029476224666,0.11985794990551997,0.1388735205331489,0.05094289217486202,-0.019015570627628917
5279.5925420232,0.11827617900290266,0.14242793909661275,0.04002114751813551,-0.02415176009371009
5281.155607821733,0.11607771579584904,0.14512058163308325,0.028856486698273905,-0.029042865837234214
5282.718673620266,0.11326590144624805,0.14693927622668032,0.017496869142338684,-0.033673374780432266
5284.2817394188,0.10984033032741447,0.1478734149625192,0.0060555159960355735,-0.03803308463510474
5285.844805217333,0.10584458699239593,0.14791393905224892,-0.005449910041083061,-0.04206935205985299
5287.407871015866,0.1012737739893273,0.14706419661338357,-0.016922124056450452,-0.045790422624056276
5288.9709368143995,0.09616267607643658,0.14532400574016274,-0.028290757807651234,-0.04916132966372616
5290.534002612932,0.09054740335843567,0.142707891280451,-0.0394999931182026,-0.05216048792201533
5292.097068411465,0.08443214877408418,0.13922244328214253,-0.05047370820383947,-0.05479029450805835
5293.660134209999,0.07786904520417923,0.13489858447831637,-0.06114864413168071,-0.05702953927413715
5295.223200008532,0.07089167056780858,0.12975681529160343,-0.07144591505329284,-0.05886514472379485
5296.786265807065,0.06351969831633206,0.12382506927198633,-0.08133853651173553,-0.060305370955654275
5298.349331605599,0.055809391110819125,0.11713566951854411,-0.09072306175233835,-0.061326278407724984
5299.912397404132,0.04779648049637436,0.10974569913551933,-0.0995708430231857,-0.06194921863914497
5301.475463202665,0.03951640929120683,0.10169181923247539,-0.10782370745009989,-0.06217540994126856
5303.038529001199,0.03102275481608016,0.0929872393004589,-0.11541433696827641,-0.06196448448437873
5304.601594799732,0.022354244078307328,0.08375978920644545,-0.12231927438774705,-0.06140554512813812
5306.164660598265,0.013558481561333161,0.07399349672113452,-0.1284733237542452,-0.06043501515980136
5307.727726396799,0.004683855661600598,0.06376729987939937,-0.1338740281774254,-0.05908344421779878
5309.290792195332,-0.004224388844696116,0.053159460109184285,-0.13844287674224112,-0.0573838489538804
5310.853857993865,-0.0131171225164077,0.042236942074571876,-0.1421829686569468,-0.05535406459097958
5312.416923792399,-0.02194891652224401,0.03103768545919705,-0.1450500023911097,-0.05298660198144106
5313.979989590932,-0.030667406242513615,0.019648791254781323,-0.14706091873181382,-0.050316197497294934
