epochs,test_name,train_loss,test_loss,train_metric,test_metric
9,test_1_sigmoid/,0.0006255577098809444,0.000670652744010504,8.241151232022402e-7,9.678041681779724e-7
10,test_1_sigmoid/,0.0006255574725337668,0.0006728467277983444,8.238328783288791e-7,9.702400868941843e-7
11,test_1_sigmoid/,0.0006255480430445334,0.0006758433418536269,8.236289968593612e-7,9.754183792442615e-7
12,test_1_sigmoid/,0.0006255478546501023,0.0006779244153260496,8.23502935191565e-7,9.790294867658051e-7
13,test_1_sigmoid/,0.0006255434731332979,0.0006765557838669665,8.236148289264165e-7,9.770190754603378e-7
14,test_1_sigmoid/,0.0006255399717346036,0.00067681021554023,8.236347874548248e-7,9.77871114143136e-7
15,test_1_sigmoid/,0.000625536994820083,0.0006770289617211285,8.236521005288504e-7,9.78605752221361e-7
16,test_1_sigmoid/,0.0006255365095525663,0.0006770636127956079,8.236548931079415e-7,9.787228301991888e-7
17,test_1_sigmoid/,0.0006255364554997516,0.0006770682829135273,8.23655144496907e-7,9.787371361810743e-7
18,test_1_sigmoid/,0.000625536428206249,0.0006770702809336287,8.236552519026277e-7,9.787432651814431e-7
19,test_1_sigmoid/,0.000625536428206249,0.0006770702809336287,8.236552519026277e-7,9.787432651814431e-7
1,test_1_relu/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,test_1_relu/,0.010978281355683763,0.03100525529709401,0.00033196715211347797,0.001655950581783729
3,test_1_relu/,0.0024666418378304416,0.0076854737105309595,1.5267023594973677e-5,0.0002332089063048195
4,test_1_relu/,0.002366580680444892,0.00682786567583886,1.1451948326387777e-5,0.0001674683534027329
5,test_1_relu/,0.002073227845045295,0.00629621593780657,9.803649982004242e-6,0.0001463197510867496
6,test_1_relu/,0.0011617119663413426,0.0015430192852030065,8.94103890139912e-7,2.475045078743307e-6
7,test_1_relu/,0.0011465874514260004,0.0012589735396137378,8.190025885318494e-7,1.0417938724364345e-6
8,test_1_relu/,0.0011457578218998284,0.0012091530025290045,8.197006777608734e-7,9.55304706787895e-7
9,test_1_relu/,0.0011456987003388315,0.0012106950009682861,8.195260115997141e-7,9.558320908551305e-7
10,test_1_relu/,0.0011456327752031126,0.0012125943009110795,8.196871024717202e-7,9.619520931707735e-7
11,test_1_relu/,0.0011455592590232516,0.0012160036899307512,8.202529544074894e-7,9.748338836658494e-7
12,test_1_relu/,0.0011454798953184034,0.0012219733831730258,8.213036530247757e-7,9.95837040139115e-7
13,test_1_relu/,0.0011454721165252695,0.0012228599136817518,8.215176097137232e-7,9.994983877952734e-7
