niter,test_name,train_losses,test_losses,train_metrics,test_metrics
1,progresivo_largo_2,0.00013098664723719958,0.00011011309129185553,0.14366590716186894,0.13316691379685644
2,progresivo_largo_2,0.00012535827243343378,0.00010667246563230066,0.14360993640159234,0.13302190287932386
3,progresivo_largo_2,0.00012134656779937504,0.00010263803050546941,0.14423676616772865,0.13309564357849257
4,progresivo_largo_2,0.00011968950302616563,0.00010042370951313186,0.14453606298495997,0.13264898925316135
5,progresivo_largo_2,0.00011901369182009086,9.936183112445001e-5,0.14483876876931165,0.1325073103489513
6,progresivo_largo_2,0.00011887887589493337,9.823209664711382e-5,0.14550508971085388,0.1329248168498234
7,progresivo_largo_2,0.00011867300893479945,9.723256969859407e-5,0.14528890510189857,0.13232535900698128
8,progresivo_largo_2,0.00011850093533724179,9.58502491180352e-5,0.14604786461360766,0.1319210692593515
9,progresivo_largo_2,0.00011783246607638528,9.353272076162031e-5,0.14579948725363653,0.12996226137122208
10,progresivo_largo_2,0.00011599039673816327,9.043922959142803e-5,0.1442532608131349,0.12836102942745664
11,progresivo_largo_2,0.00011070757914850591,8.536203261982692e-5,0.14057484276643434,0.12395869296464038
12,progresivo_largo_2,9.531046075407257e-5,8.018457765555828e-5,0.1279956783561487,0.11731503717534611
13,progresivo_largo_2,6.113284425716385e-5,8.547657886762097e-5,0.10473889663061758,0.1148714897365933
14,progresivo_largo_2,9.803625771589232e-5,0.000128446083934712,0.1339849026352483,0.15839133654885945
15,progresivo_largo_2,8.322489062503713e-5,0.00011682138560057705,0.11624109972147442,0.1445004735150105
16,progresivo_largo_2,7.774121442671163e-5,0.00011208100069753427,0.11001813400177907,0.13934053205929667
17,progresivo_largo_2,7.804727407617817e-5,0.00011233816257481344,0.11033656853132744,0.13961490969482257
18,progresivo_largo_2,7.800045943748965e-5,0.00011231157333390137,0.11024555892940023,0.1395456214051517
19,progresivo_largo_2,7.849441772568508e-5,0.00011277038158705977,0.11054692002406405,0.13982906206801876
20,progresivo_largo_2,7.830886810088894e-5,0.00011261279744853289,0.11040879593123605,0.13971176928302048
21,progresivo_largo_2,7.610138351070625e-5,0.00011074765521146203,0.10824758714222549,0.13787435106420115
22,progresivo_largo_2,7.486709551314046e-5,0.00010980693792144236,0.10694557659625667,0.1367680756249111
23,progresivo_largo_2,7.200090597544621e-5,0.00010715058656383902,0.10294877959882441,0.13292625286260842
24,progresivo_largo_2,6.196139798481314e-5,9.617223705814025e-5,0.10044940649378843,0.12214991845744008
25,progresivo_largo_2,6.0640117793498814e-5,9.437977153778273e-5,0.10184650525971796,0.1213872582914988
26,progresivo_largo_2,7.925638732519519e-5,9.897561877556833e-5,0.11626859343612227,0.12380156557612172
27,progresivo_largo_2,0.00012768061822321345,0.00014113095492663286,0.12477202071487199,0.13078053087691532
28,progresivo_largo_2,0.00011566560471265317,0.00013058347220899503,0.12664419912795294,0.13245011611635107
29,progresivo_largo_2,0.00010595844877453724,0.00012195873158789134,0.12696651403594,0.13294842761802028
30,progresivo_largo_2,8.913148364528995e-5,0.00010605637984662848,0.12823007487887414,0.13516315783183255
31,progresivo_largo_2,8.817145321559685e-5,0.00010660250881328592,0.12776412158433828,0.13475713375298498
32,progresivo_largo_2,8.742682937231057e-5,0.00010626264811103853,0.12756067729594323,0.13483409772756627
33,progresivo_largo_2,8.655818716526817e-5,0.00010556686770660668,0.12744910033601473,0.1348297275966765
