niter,test_name,train_losses,test_losses,train_metrics,test_metrics
1,architecture_1_act__cos/,0.0010542000678666963,0.000926070137428036,0.14370044584715871,0.13342618252915084
2,architecture_1_act__cos/,0.0009608172366721572,0.0008568014882227638,0.1431783626229351,0.1320699153621297
3,architecture_1_act__cos/,0.0005163283041151327,0.000455611243077805,0.14590449988780582,0.13367525019126825
4,architecture_1_act__cos/,0.0011738733921276665,0.0010607212922019047,0.1314383782014203,0.1437060301160474
5,architecture_1_act__cos/,0.0003164201979002687,0.00027041100478802314,0.1439242424396692,0.12753361745127878
6,architecture_1_act__cos/,0.0001960813196039782,0.0002189501052387305,0.10128488836066661,0.13152099604713796
7,architecture_1_act__cos/,0.00018533284117233946,0.0002029566569266699,0.1704424064270937,0.1847955810935479
8,architecture_1_act__cos/,0.00013240288614036922,0.0001583343287733526,0.1417383053133211,0.1637239754714584
9,architecture_1_act__cos/,6.083127300523769e-5,9.308611337835603e-5,0.09913528032060527,0.1192189226302642
10,architecture_1_act__cos/,8.360778595361323e-5,0.00011718192513807266,0.11643958880752564,0.1446800580595464
11,architecture_1_act__cos/,7.992157888542124e-5,0.00011396437701152974,0.11238925547328496,0.1413680225517614
12,architecture_1_act__cos/,7.744390993769173e-5,0.00011185941536302974,0.1096692205595921,0.13907033514512374
13,architecture_1_act__cos/,7.810168759594958e-5,0.00011241847527675708,0.11037943559733138,0.13968234467279309
14,architecture_1_act__cos/,7.804291405854712e-5,0.0001123804690480345,0.1103103830001705,0.13963288029639565
15,architecture_1_act__cos/,7.18465378139004e-5,0.0001069315265045972,0.10061538318557338,0.12484063554682696
16,architecture_1_act__cos/,7.270591862651725e-5,0.000106649894642285,0.10276368849204584,0.12346840189298192
17,architecture_1_act__cos/,8.32725128862987e-5,0.00010848476221028443,0.11408542433579785,0.12544111115727677
18,architecture_1_act__cos/,8.967123833553223e-5,0.0001099277190848631,0.12022330893759149,0.1270966181628231
19,architecture_1_act__cos/,9.126115322411006e-5,0.0001107230088363663,0.1292417513729565,0.13709997977807142
20,architecture_1_act__cos/,8.71755267082914e-5,0.00010634826913105789,0.1272184869061771,0.134797799843881
21,architecture_1_act__cos/,8.643706205612783e-5,0.00010535533643409895,0.12737898706821135,0.13472482680055892
22,architecture_1_act__cos/,8.633230374790979e-5,0.00010514665188885656,0.12751978226534094,0.13481639728294
23,architecture_1_act__cos/,8.63354067120202e-5,0.00010514686543059695,0.12752337374800812,0.13481681543742155
24,architecture_1_act__cos/,8.63347271856851e-5,0.0001051471341691887,0.12752280324624798,0.13481707732925197
25,architecture_1_act__cos/,8.63347271856851e-5,0.0001051471341691887,0.12752280324624798,0.13481707732925197
26,architecture_1_act__cos/,8.63347271856851e-5,0.0001051471341691887,0.12752280324624798,0.13481707732925197
27,architecture_1_act__cos/,9.693520310116255e-5,0.00011487375468650382,0.1274971705801525,0.1348910356206026
28,architecture_1_act__cos/,9.143462404709611e-5,0.00010991810948913118,0.12747432274545423,0.1348724130376795
29,architecture_1_act__cos/,8.763432293059638e-5,0.00011256779890234262,0.12467043921562439,0.13640697194752086
30,architecture_1_act__cos/,8.24283281114911e-5,0.00010679127763953586,0.12500953640624912,0.135831692579744
31,architecture_1_act__cos/,8.226847162778157e-5,0.00010681349829873057,0.12492220623235233,0.13588994879497776
32,architecture_1_act__cos/,8.205299708957205e-5,0.00010676768285374674,0.12481552186051184,0.13589926164269447
33,architecture_1_act__cos/,8.09484424003601e-5,0.00010696017673275502,0.12413668967586496,0.1358937400215881
34,architecture_1_act__cos/,8.041458314500497e-5,0.00010667639768176997,0.12369672490217133,0.13554089453607315
35,architecture_1_act__cos/,8.198040325479575e-5,0.0001071078393528869,0.1229739196093179,0.13450048071428958
36,architecture_1_act__cos/,7.379745928803923e-5,9.866650011331108e-5,0.11847210870194433,0.128022991618511
37,architecture_1_act__cos/,7.744527717270574e-5,0.00010114985624122959,0.12154046433906011,0.13031299506925262
