time,true_waveform_real,pred_waveform_real,pred_waveform_imag,error_real
5221.759107477467,-0.09281722490541572,-0.1272932041960234,0.0014713285244191748,0.034475979290607695
5223.322173276,-0.08711415079225338,-0.1262498267473034,0.010482340358681909,0.03913567595505002
5224.885239074534,-0.08097368964030481,-0.1252064492985776,0.019493352192944645,0.044232759658272794
5226.448304873067,-0.07439907128338441,-0.1235391353908882,0.028417673653617206,0.049140064107503795
5228.0113706716,-0.06744287341958048,-0.12121393099319136,0.03720022931473303,0.05377105757361088
5229.574436470134,-0.06012999657639363,-0.11829057218469398,0.04581081012681658,0.05816057560830035
5231.137502268667,-0.05250005954553437,-0.11472508763736412,0.054187195880055265,0.062225028091829754
5232.7005680672,-0.04459687821175572,-0.11059019515104235,0.0622973483789351,0.06599331693928663
5234.263633865734,-0.036450254160056116,-0.10586054174002786,0.07009408771124871,0.06941028757997175
5235.826699664267,-0.028113960597536448,-0.10059212114621546,0.07754001445438986,0.07247816054867902
5237.3897654628,-0.019621507622820878,-0.09479241155333419,0.08459236959799286,0.07517090393051332
5238.952831261334,-0.01102266358479952,-0.08849871272893005,0.09121670284349119,0.07747604914413053
5240.515897059867,-0.002358900947948671,-0.08173199644246233,0.09737034870570276,0.07937309549451366
5242.0789628584,0.006323581240625838,-0.07454988624313943,0.10304208614432903,0.08087346748376527
5243.642028656934,0.014981054112170357,-0.06695494952371997,0.10816122930365134,0.08193600363589032
5245.205094455467,0.0235656462286594,-0.05902094002575005,0.11274912724997377,0.08258658625440946
5246.768160254,0.03203783525949044,-0.05074839071746927,0.11674225253907476,0.0827862259769597
5248.331226052534,0.040345997935120614,-0.04223023477452685,0.12014091920412111,0.08257623270964747
5249.894291851067,0.04845248290012125,-0.033455476160657006,0.12290194428510745,0.08190795906077826
5251.4573576495995,0.05631488180052485,-0.024518371835369555,0.12505342681563417,0.08083325363589441
5253.020423448133,0.06388443025941085,-0.015430088933276803,0.126524665863632,0.07931451919268764
5254.583489246666,0.07113460530614349,-0.006256095815253028,0.12735774174595713,0.07739070112139651
5256.146555045199,0.0780093256086557,0.0029671588992894573,0.12751393781035827,0.07504216670936624
5257.709620843733,0.08448703694883009,0.012179944850903462,0.12701857163321426,0.07230709209792663
5259.272686642266,0.09053151931290122,0.021333794433955652,0.1258320636834809,0.06919772487894557
5260.8357524408,0.0960963108706516,0.03040527372439657,0.12400961907570217,0.06569103714625503
5262.398818239333,0.10117491619098656,0.03931085782361959,0.12152127097773624,0.06186405836736698
5263.961884037866,0.105713694124591,0.04801902713210784,0.11839508352185661,0.057694666992483164
5265.5249498364,0.10971061077628771,0.05650369459732554,0.11463629986114263,0.05320691617896217
5267.088015634933,0.11313296115709447,0.06467822589797943,0.11028521925570028,0.048454735259115034
5268.651081433466,0.11595806427383099,0.07254224434262743,0.10532880148179431,0.04341581993120355
5270.214147232,0.11819141630795618,0.08000723853486476,0.09982689443502629,0.038184177773091424
5271.777213030533,0.11978235401169877,0.08708636442520924,0.09378052146803814,0.03269598958648953
5273.340278829066,0.12075840517010404,0.09369222323076368,0.08723367078291981,0.027066181939340364
5274.9033446276,0.12109607159557405,0.09982688458228832,0.08022522667955038,0.02126918701328573
5276.466410426133,0.12078798614967842,0.10542492083770748,0.07277232103407552,0.015363065311970944
5278.029476224666,0.11985794990551997,0.11047998505692133,0.06493788855449074,0.009377964848598638
5279.5925420232,0.11827617900290266,0.11494586719259312,0.05673323261103367,0.003330311810309544
5281.155607821733,0.11607771579584904,0.11882888840685828,0.04823798270725453,-0.0027511726110092394
5282.718673620266,0.11326590144624805,0.12204600679833053,0.039457338083721455,-0.00878010535208247
5284.2817394188,0.10984033032741447,0.12466144333476777,0.03046920745250288,-0.014821113007353295
5285.844805217333,0.10584458699239593,0.12657926762867858,0.021298917513287663,-0.020734680636282643
5287.407871015866,0.1012737739893273,0.12784556345502499,0.012010367808591021,-0.026571789465697687
5288.9709368143995,0.09616267607643658,0.12842080045375828,0.002649474708660506,-0.0322581243773217
5290.534002612932,0.09054740335843567,0.1283159026314972,-0.00674105378968342,-0.03776849927306153
5292.097068411465,0.08443214877408418,0.12752665976654118,-0.016113118419104597,-0.043094510992456994
5293.660134209999,0.07786904520417923,0.12604615137941091,-0.02539736810403625,-0.04817710617523169
5295.223200008532,0.07089167056780858,0.12389760144245154,-0.034564387964642465,-0.05300593087464296
5296.786265807065,0.06351969831633206,0.12106517281273033,-0.043551769578267674,-0.05754547449639827
5298.349331605599,0.055809391110819125,0.11759977678870208,-0.052320607798977556,-0.061790385677882954
5299.912397404132,0.04779648049637436,0.11348084387507844,-0.060815526501949733,-0.06568436337870408
5301.475463202665,0.03951640929120683,0.10876536257407524,-0.06900024990326489,-0.0692489532828684
5303.038529001199,0.03102275481608016,0.10343325204883169,-0.07680002825251499,-0.07241049723275153
5304.601594799732,0.022354244078307328,0.09756533385804839,-0.08423057266159303,-0.07521108977974106
5306.164660598265,0.013558481561333161,0.09113786813717949,-0.09118448761740484,-0.07757938657584633
5307.727726396799,0.004683855661600598,0.08423255548505175,-0.09767415290835399,-0.07954869982345115
5309.290792195332,-0.004224388844696116,0.0768464908804057,-0.10361842716572081,-0.08107087972510181
5310.853857993865,-0.0131171225164077,0.06905079763834622,-0.10904090005551707,-0.08216792015475392
5312.416923792399,-0.02194891652224401,0.06084618391978339,-0.11385695196424055,-0.0827951004420274
5313.979989590932,-0.030667406242513615,0.05234127350402843,-0.11806135680583342,-0.08300867974654205
5315.543055389465,-0.03922995315661489,0.04350465140209358,-0.1216452078685575,-0.08273460455870847
