niter,test_name,train_losses,test_losses,train_metrics,test_metrics
1,mae_L1/,0.00011908482023735707,0.00010106107527863302,0.14362780873174036,0.1330764172601859
2,mae_L1/,0.00011775604623116466,9.98818729111372e-5,0.14364068600593194,0.13310840263929888
3,mae_L1/,0.000118824973698964,9.515714564974355e-5,0.14586414040499313,0.13107613393670803
4,mae_L1/,0.0001009398969781302,0.00013246474444682113,0.13814838363651344,0.160461580699688
5,mae_L1/,9.334988102210452e-5,0.0001248721630262198,0.1275852237220339,0.15348974187979433
6,mae_L1/,7.951291529248612e-5,0.00011361158977346907,0.11167388310517841,0.1407654785883518
7,mae_L1/,7.797491274483579e-5,0.00011230156547238499,0.11023426028464894,0.1395474916490723
8,mae_L1/,7.591857640681312e-5,0.0001105469060340489,0.10804921903310266,0.13765119466946563
9,mae_L1/,7.609324771098732e-5,0.00011071242564988661,0.10823552240851551,0.13783724539871914
10,mae_L1/,8.437379943262578e-5,0.00011856786189543463,0.11755289491453341,0.14631919970813087
11,mae_L1/,8.031193692349236e-5,0.0001155078162368475,0.11265931851609497,0.1428831701120809
12,mae_L1/,7.510377732444779e-5,0.00011062321038187806,0.10240328531993136,0.12814426477924987
13,mae_L1/,0.00016060954592261452,0.00016788733811591718,0.12708350948682093,0.13278520078714526
14,mae_L1/,9.345543711834484e-5,0.00010949592740219549,0.13079099347904366,0.13692937996672255
15,mae_L1/,8.54720439257019e-5,0.00010357352126169985,0.12685793035356996,0.13317612651581162
16,mae_L1/,8.652725588294399e-5,0.00010492100989925072,0.12762377981110187,0.13461270901140057
17,mae_L1/,8.64771577440686e-5,0.00010506922459303833,0.12764968454293793,0.13478729044972937
18,mae_L1/,8.638175421318674e-5,0.00010515540549975768,0.12757741140669374,0.13484960900128856
19,mae_L1/,8.638779933613691e-5,0.00010516686539106171,0.1275868834538384,0.13486158875657306
20,mae_L1/,8.639916181619583e-5,0.00010516452045214705,0.12759722246097666,0.13486299771814916
21,mae_L1/,8.63996668792351e-5,0.0001051645569639101,0.1275977645949764,0.13486299089218892
22,mae_L1/,8.639916014263747e-5,0.00010516429459942077,0.12759922826683018,0.13486368426139198
23,mae_L1/,8.639928507900489e-5,0.00010516383448350778,0.12759952473563765,0.1348635661345479
24,mae_L1/,8.639928507900489e-5,0.00010516383448350778,0.12759952473563765,0.1348635661345479
25,mae_L1/,8.639928507900489e-5,0.00010516383448350778,0.12759952473563765,0.1348635661345479
26,mae_L1/,9.808491570060787e-5,0.00011386978833209938,0.12758188846161492,0.13484396270380503
